Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010
"06037190401","Census Tract 1904.01, Los Angeles County, California","ACSSF","ca","140","00","0004662",,,,,"06","037",,,"190401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190401","Census Tract 1904.01",,,,2905,2027,1503,100,0,262,0,12,150,878
"06037190402","Census Tract 1904.02, Los Angeles County, California","ACSSF","ca","140","00","0004663",,,,,"06","037",,,"190402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190402","Census Tract 1904.02",,,,2169,1769,1360,80,0,282,0,0,47,400
"06037190510","Census Tract 1905.10, Los Angeles County, California","ACSSF","ca","140","00","0004664",,,,,"06","037",,,"190510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190510","Census Tract 1905.10",,,,3710,2105,1160,252,0,561,0,32,100,1605
"06037190520","Census Tract 1905.20, Los Angeles County, California","ACSSF","ca","140","00","0004665",,,,,"06","037",,,"190520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190520","Census Tract 1905.20",,,,3864,2361,1438,159,0,659,0,0,105,1503
"06037190701","Census Tract 1907.01, Los Angeles County, California","ACSSF","ca","140","00","0004666",,,,,"06","037",,,"190701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190701","Census Tract 1907.01",,,,1551,1172,768,71,10,260,0,0,63,379
"06037190702","Census Tract 1907.02, Los Angeles County, California","ACSSF","ca","140","00","0004667",,,,,"06","037",,,"190702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190702","Census Tract 1907.02",,,,1161,791,551,80,0,98,0,0,62,370
"06037190801","Census Tract 1908.01, Los Angeles County, California","ACSSF","ca","140","00","0004668",,,,,"06","037",,,"190801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190801","Census Tract 1908.01",,,,3001,1723,1100,311,32,191,0,32,57,1278
"06037190802","Census Tract 1908.02, Los Angeles County, California","ACSSF","ca","140","00","0004669",,,,,"06","037",,,"190802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190802","Census Tract 1908.02",,,,2944,2007,1189,256,0,243,0,0,319,937
"06037190901","Census Tract 1909.01, Los Angeles County, California","ACSSF","ca","140","00","0004670",,,,,"06","037",,,"190901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190901","Census Tract 1909.01",,,,3613,1049,671,174,0,144,0,0,60,2564
"06037190902","Census Tract 1909.02, Los Angeles County, California","ACSSF","ca","140","00","0004671",,,,,"06","037",,,"190902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037190902","Census Tract 1909.02",,,,3711,1411,1025,204,0,100,29,0,53,2300
"06037191000","Census Tract 1910, Los Angeles County, California","ACSSF","ca","140","00","0004672",,,,,"06","037",,,"191000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191000","Census Tract 1910",,,,4894,3646,2139,268,65,906,0,47,221,1248
"06037191110","Census Tract 1911.10, Los Angeles County, California","ACSSF","ca","140","00","0004673",,,,,"06","037",,,"191110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191110","Census Tract 1911.10",,,,3104,2167,1833,41,0,213,0,0,80,937
"06037191120","Census Tract 1911.20, Los Angeles County, California","ACSSF","ca","140","00","0004674",,,,,"06","037",,,"191120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191120","Census Tract 1911.20",,,,3775,1710,1119,73,27,391,25,12,63,2065
"06037191201","Census Tract 1912.01, Los Angeles County, California","ACSSF","ca","140","00","0004675",,,,,"06","037",,,"191201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191201","Census Tract 1912.01",,,,5007,3385,2573,140,6,506,0,69,91,1622
"06037191203","Census Tract 1912.03, Los Angeles County, California","ACSSF","ca","140","00","0004676",,,,,"06","037",,,"191203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191203","Census Tract 1912.03",,,,2345,1121,466,101,0,518,0,0,36,1224
"06037191204","Census Tract 1912.04, Los Angeles County, California","ACSSF","ca","140","00","0004677",,,,,"06","037",,,"191204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191204","Census Tract 1912.04",,,,1513,854,448,106,0,283,0,9,8,659
"06037191301","Census Tract 1913.01, Los Angeles County, California","ACSSF","ca","140","00","0004678",,,,,"06","037",,,"191301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191301","Census Tract 1913.01",,,,2242,1146,462,158,0,522,0,0,4,1096
"06037191302","Census Tract 1913.02, Los Angeles County, California","ACSSF","ca","140","00","0004679",,,,,"06","037",,,"191302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191302","Census Tract 1913.02",,,,1807,987,464,13,0,468,0,0,42,820
"06037191410","Census Tract 1914.10, Los Angeles County, California","ACSSF","ca","140","00","0004680",,,,,"06","037",,,"191410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191410","Census Tract 1914.10",,,,3372,1175,542,211,24,342,0,5,51,2197
"06037191420","Census Tract 1914.20, Los Angeles County, California","ACSSF","ca","140","00","0004681",,,,,"06","037",,,"191420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191420","Census Tract 1914.20",,,,3515,1167,655,46,0,319,0,0,147,2348
"06037191500","Census Tract 1915, Los Angeles County, California","ACSSF","ca","140","00","0004682",,,,,"06","037",,,"191500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191500","Census Tract 1915",,,,5503,2343,1316,60,28,714,0,0,225,3160
"06037191610","Census Tract 1916.10, Los Angeles County, California","ACSSF","ca","140","00","0004683",,,,,"06","037",,,"191610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191610","Census Tract 1916.10",,,,3938,1664,726,314,0,557,0,0,67,2274
"06037191620","Census Tract 1916.20, Los Angeles County, California","ACSSF","ca","140","00","0004684",,,,,"06","037",,,"191620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191620","Census Tract 1916.20",,,,2857,1282,437,191,0,654,0,0,0,1575
"06037191710","Census Tract 1917.10, Los Angeles County, California","ACSSF","ca","140","00","0004685",,,,,"06","037",,,"191710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191710","Census Tract 1917.10",,,,2633,586,332,38,0,193,0,0,23,2047
"06037191720","Census Tract 1917.20, Los Angeles County, California","ACSSF","ca","140","00","0004686",,,,,"06","037",,,"191720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191720","Census Tract 1917.20",,,,3447,862,365,259,0,197,0,9,32,2585
"06037191810","Census Tract 1918.10, Los Angeles County, California","ACSSF","ca","140","00","0004687",,,,,"06","037",,,"191810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191810","Census Tract 1918.10",,,,2981,944,515,295,0,27,0,37,70,2037
"06037191820","Census Tract 1918.20, Los Angeles County, California","ACSSF","ca","140","00","0004688",,,,,"06","037",,,"191820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191820","Census Tract 1918.20",,,,3518,2451,1472,244,8,487,0,0,240,1067
"06037191901","Census Tract 1919.01, Los Angeles County, California","ACSSF","ca","140","00","0004689",,,,,"06","037",,,"191901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191901","Census Tract 1919.01",,,,3609,3053,1992,403,0,243,18,13,384,556
"06037191902","Census Tract 1919.02, Los Angeles County, California","ACSSF","ca","140","00","0004690",,,,,"06","037",,,"191902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037191902","Census Tract 1919.02",,,,2778,2514,2087,25,2,233,0,0,167,264
"06037192001","Census Tract 1920.01, Los Angeles County, California","ACSSF","ca","140","00","0004691",,,,,"06","037",,,"192001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192001","Census Tract 1920.01",,,,2118,1869,1361,171,31,216,0,0,90,249
"06037192002","Census Tract 1920.02, Los Angeles County, California","ACSSF","ca","140","00","0004692",,,,,"06","037",,,"192002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192002","Census Tract 1920.02",,,,2639,2472,2087,69,0,144,0,0,172,167
"06037192300","Census Tract 1923, Los Angeles County, California","ACSSF","ca","140","00","0004693",,,,,"06","037",,,"192300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192300","Census Tract 1923",,,,2503,2096,1345,106,0,454,0,25,166,407
"06037192410","Census Tract 1924.10, Los Angeles County, California","ACSSF","ca","140","00","0004694",,,,,"06","037",,,"192410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192410","Census Tract 1924.10",,,,3815,3270,2231,193,0,556,0,25,265,545
"06037192420","Census Tract 1924.20, Los Angeles County, California","ACSSF","ca","140","00","0004695",,,,,"06","037",,,"192420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192420","Census Tract 1924.20",,,,3657,2172,526,198,87,1198,0,0,163,1485
"06037192510","Census Tract 1925.10, Los Angeles County, California","ACSSF","ca","140","00","0004696",,,,,"06","037",,,"192510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192510","Census Tract 1925.10",,,,3769,1931,206,11,0,1566,21,0,127,1838
"06037192520","Census Tract 1925.20, Los Angeles County, California","ACSSF","ca","140","00","0004697",,,,,"06","037",,,"192520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192520","Census Tract 1925.20",,,,5333,1407,340,211,0,785,51,0,20,3926
"06037192610","Census Tract 1926.10, Los Angeles County, California","ACSSF","ca","140","00","0004698",,,,,"06","037",,,"192610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192610","Census Tract 1926.10",,,,3892,1327,736,135,0,361,0,0,95,2565
"06037192620","Census Tract 1926.20, Los Angeles County, California","ACSSF","ca","140","00","0004699",,,,,"06","037",,,"192620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192620","Census Tract 1926.20",,,,3415,1317,255,112,0,909,0,22,19,2098
"06037192700","Census Tract 1927, Los Angeles County, California","ACSSF","ca","140","00","0004700",,,,,"06","037",,,"192700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192700","Census Tract 1927",,,,3934,1395,527,78,0,617,0,0,173,2539
"06037194101","Census Tract 1941.01, Los Angeles County, California","ACSSF","ca","140","00","0004701",,,,,"06","037",,,"194101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194101","Census Tract 1941.01",,,,3258,3011,2341,230,0,271,0,0,169,247
"06037194102","Census Tract 1941.02, Los Angeles County, California","ACSSF","ca","140","00","0004702",,,,,"06","037",,,"194102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194102","Census Tract 1941.02",,,,2791,2582,1875,278,0,339,0,0,90,209
"06037194200","Census Tract 1942, Los Angeles County, California","ACSSF","ca","140","00","0004703",,,,,"06","037",,,"194200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194200","Census Tract 1942",,,,3542,3379,2647,61,0,211,0,10,450,163
"06037194300","Census Tract 1943, Los Angeles County, California","ACSSF","ca","140","00","0004704",,,,,"06","037",,,"194300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194300","Census Tract 1943",,,,2806,2538,2345,12,0,80,14,10,77,268
"06037194401","Census Tract 1944.01, Los Angeles County, California","ACSSF","ca","140","00","0004705",,,,,"06","037",,,"194401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194401","Census Tract 1944.01",,,,2444,1892,1404,96,5,290,0,13,84,552
"06037194402","Census Tract 1944.02, Los Angeles County, California","ACSSF","ca","140","00","0004706",,,,,"06","037",,,"194402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194402","Census Tract 1944.02",,,,3314,3151,2661,52,0,394,0,0,44,163
"06037194500","Census Tract 1945, Los Angeles County, California","ACSSF","ca","140","00","0004707",,,,,"06","037",,,"194500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194500","Census Tract 1945",,,,1977,1758,1375,151,0,176,0,0,56,219
"06037195100","Census Tract 1951, Los Angeles County, California","ACSSF","ca","140","00","0004708",,,,,"06","037",,,"195100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195100","Census Tract 1951",,,,5106,4304,3287,82,24,621,0,0,290,802
"06037195201","Census Tract 1952.01, Los Angeles County, California","ACSSF","ca","140","00","0004709",,,,,"06","037",,,"195201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195201","Census Tract 1952.01",,,,2816,2298,1868,19,0,361,0,0,50,518
"06037195202","Census Tract 1952.02, Los Angeles County, California","ACSSF","ca","140","00","0004710",,,,,"06","037",,,"195202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195202","Census Tract 1952.02",,,,3231,2745,2136,82,0,338,16,38,135,486
"06037195300","Census Tract 1953, Los Angeles County, California","ACSSF","ca","140","00","0004711",,,,,"06","037",,,"195300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195300","Census Tract 1953",,,,2776,1957,1581,58,0,221,0,45,52,819
"06037195400","Census Tract 1954, Los Angeles County, California","ACSSF","ca","140","00","0004712",,,,,"06","037",,,"195400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195400","Census Tract 1954",,,,4214,3354,2500,111,0,637,0,0,106,860
"06037195500","Census Tract 1955, Los Angeles County, California","ACSSF","ca","140","00","0004713",,,,,"06","037",,,"195500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195500","Census Tract 1955",,,,5162,3749,2506,28,0,1032,0,0,183,1413
"06037195600","Census Tract 1956, Los Angeles County, California","ACSSF","ca","140","00","0004714",,,,,"06","037",,,"195600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195600","Census Tract 1956",,,,2760,1408,899,67,0,330,0,0,112,1352
"06037195710","Census Tract 1957.10, Los Angeles County, California","ACSSF","ca","140","00","0004715",,,,,"06","037",,,"195710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195710","Census Tract 1957.10",,,,4529,1891,899,260,0,597,16,0,119,2638
"06037195720","Census Tract 1957.20, Los Angeles County, California","ACSSF","ca","140","00","0004716",,,,,"06","037",,,"195720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195720","Census Tract 1957.20",,,,1878,921,503,46,0,244,0,0,128,957
"06037195802","Census Tract 1958.02, Los Angeles County, California","ACSSF","ca","140","00","0004717",,,,,"06","037",,,"195802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195802","Census Tract 1958.02",,,,2928,1287,445,46,0,704,0,77,15,1641
"06037195803","Census Tract 1958.03, Los Angeles County, California","ACSSF","ca","140","00","0004718",,,,,"06","037",,,"195803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195803","Census Tract 1958.03",,,,2305,1559,1030,57,5,351,0,0,116,746
"06037195804","Census Tract 1958.04, Los Angeles County, California","ACSSF","ca","140","00","0004719",,,,,"06","037",,,"195804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195804","Census Tract 1958.04",,,,2719,1389,717,118,0,335,29,20,170,1330
"06037195901","Census Tract 1959.01, Los Angeles County, California","ACSSF","ca","140","00","0004720",,,,,"06","037",,,"195901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195901","Census Tract 1959.01",,,,2450,1642,1139,34,9,402,0,37,21,808
"06037195902","Census Tract 1959.02, Los Angeles County, California","ACSSF","ca","140","00","0004721",,,,,"06","037",,,"195902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195902","Census Tract 1959.02",,,,1872,1575,973,33,0,186,0,0,383,297
"06037195903","Census Tract 1959.03, Los Angeles County, California","ACSSF","ca","140","00","0004722",,,,,"06","037",,,"195903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195903","Census Tract 1959.03",,,,1876,1022,639,0,8,301,0,5,69,854
"06037197200","Census Tract 1972, Los Angeles County, California","ACSSF","ca","140","00","0004723",,,,,"06","037",,,"197200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197200","Census Tract 1972",,,,3564,2102,457,45,0,1492,15,0,93,1462
"06037197300","Census Tract 1973, Los Angeles County, California","ACSSF","ca","140","00","0004724",,,,,"06","037",,,"197300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197300","Census Tract 1973",,,,3944,2555,1709,75,0,529,38,0,204,1389
"06037197410","Census Tract 1974.10, Los Angeles County, California","ACSSF","ca","140","00","0004725",,,,,"06","037",,,"197410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197410","Census Tract 1974.10",,,,3727,2612,1877,95,32,321,0,0,287,1115
"06037197420","Census Tract 1974.20, Los Angeles County, California","ACSSF","ca","140","00","0004726",,,,,"06","037",,,"197420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197420","Census Tract 1974.20",,,,3906,2016,1365,169,0,283,0,47,152,1890
"06037197500","Census Tract 1975, Los Angeles County, California","ACSSF","ca","140","00","0004727",,,,,"06","037",,,"197500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197500","Census Tract 1975",,,,3964,2198,1263,126,0,678,0,0,131,1766
"06037197600","Census Tract 1976, Los Angeles County, California","ACSSF","ca","140","00","0004728",,,,,"06","037",,,"197600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197600","Census Tract 1976",,,,2214,901,640,12,14,206,0,7,22,1313
"06037197700","Census Tract 1977, Los Angeles County, California","ACSSF","ca","140","00","0004729",,,,,"06","037",,,"197700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197700","Census Tract 1977",,,,5078,3574,1038,93,99,2119,0,40,185,1504
"06037199001","Census Tract 1990.01, Los Angeles County, California","ACSSF","ca","140","00","0004730",,,,,"06","037",,,"199001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199001","Census Tract 1990.01",,,,2083,882,39,0,0,843,0,0,0,1201
"06037199002","Census Tract 1990.02, Los Angeles County, California","ACSSF","ca","140","00","0004731",,,,,"06","037",,,"199002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199002","Census Tract 1990.02",,,,2714,1155,458,54,0,620,0,0,23,1559
"06037199110","Census Tract 1991.10, Los Angeles County, California","ACSSF","ca","140","00","0004732",,,,,"06","037",,,"199110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199110","Census Tract 1991.10",,,,2776,328,168,11,0,98,0,0,51,2448
"06037199120","Census Tract 1991.20, Los Angeles County, California","ACSSF","ca","140","00","0004733",,,,,"06","037",,,"199120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199120","Census Tract 1991.20",,,,4023,1277,121,143,0,999,0,0,14,2746
"06037199201","Census Tract 1992.01, Los Angeles County, California","ACSSF","ca","140","00","0004734",,,,,"06","037",,,"199201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199201","Census Tract 1992.01",,,,3686,1275,86,0,0,1180,0,0,9,2411
"06037199202","Census Tract 1992.02, Los Angeles County, California","ACSSF","ca","140","00","0004735",,,,,"06","037",,,"199202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199202","Census Tract 1992.02",,,,2807,950,535,35,0,356,0,0,24,1857
"06037199300","Census Tract 1993, Los Angeles County, California","ACSSF","ca","140","00","0004736",,,,,"06","037",,,"199300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199300","Census Tract 1993",,,,4288,1814,769,58,26,891,0,0,70,2474
"06037199400","Census Tract 1994, Los Angeles County, California","ACSSF","ca","140","00","0004737",,,,,"06","037",,,"199400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199400","Census Tract 1994",,,,4962,1712,248,209,0,1196,0,0,59,3250
"06037199700","Census Tract 1997, Los Angeles County, California","ACSSF","ca","140","00","0004738",,,,,"06","037",,,"199700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199700","Census Tract 1997",,,,2940,1086,391,129,0,450,0,24,92,1854
"06037199801","Census Tract 1998.01, Los Angeles County, California","ACSSF","ca","140","00","0004739",,,,,"06","037",,,"199801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199801","Census Tract 1998.01",,,,3740,1292,45,16,0,1231,0,0,0,2448
"06037199802","Census Tract 1998.02, Los Angeles County, California","ACSSF","ca","140","00","0004740",,,,,"06","037",,,"199802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199802","Census Tract 1998.02",,,,2207,1339,64,0,70,1205,0,0,0,868
"06037199900","Census Tract 1999, Los Angeles County, California","ACSSF","ca","140","00","0004741",,,,,"06","037",,,"199900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199900","Census Tract 1999",,,,2540,461,39,0,0,422,0,0,0,2079
"06037201110","Census Tract 2011.10, Los Angeles County, California","ACSSF","ca","140","00","0004742",,,,,"06","037",,,"201110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201110","Census Tract 2011.10",,,,2331,616,271,63,0,277,0,0,5,1715
"06037201120","Census Tract 2011.20, Los Angeles County, California","ACSSF","ca","140","00","0004743",,,,,"06","037",,,"201120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201120","Census Tract 2011.20",,,,4085,775,354,43,19,270,0,27,62,3310
"06037201200","Census Tract 2012, Los Angeles County, California","ACSSF","ca","140","00","0004744",,,,,"06","037",,,"201200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201200","Census Tract 2012",,,,2791,599,287,0,0,289,0,5,18,2192
"06037201301","Census Tract 2013.01, Los Angeles County, California","ACSSF","ca","140","00","0004745",,,,,"06","037",,,"201301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201301","Census Tract 2013.01",,,,3650,1110,246,91,3,764,0,6,0,2540
"06037201302","Census Tract 2013.02, Los Angeles County, California","ACSSF","ca","140","00","0004746",,,,,"06","037",,,"201302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201302","Census Tract 2013.02",,,,3882,3003,753,181,0,1833,0,36,200,879
"06037201401","Census Tract 2014.01, Los Angeles County, California","ACSSF","ca","140","00","0004747",,,,,"06","037",,,"201401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201401","Census Tract 2014.01",,,,4458,859,327,60,5,313,0,0,154,3599
"06037201402","Census Tract 2014.02, Los Angeles County, California","ACSSF","ca","140","00","0004748",,,,,"06","037",,,"201402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201402","Census Tract 2014.02",,,,4464,1138,294,29,0,745,0,0,70,3326
"06037201501","Census Tract 2015.01, Los Angeles County, California","ACSSF","ca","140","00","0004749",,,,,"06","037",,,"201501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201501","Census Tract 2015.01",,,,5360,1035,448,54,0,509,0,14,10,4325
"06037201503","Census Tract 2015.03, Los Angeles County, California","ACSSF","ca","140","00","0004750",,,,,"06","037",,,"201503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201503","Census Tract 2015.03",,,,3184,378,146,10,0,222,0,0,0,2806
"06037201504","Census Tract 2015.04, Los Angeles County, California","ACSSF","ca","140","00","0004751",,,,,"06","037",,,"201504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201504","Census Tract 2015.04",,,,2061,437,176,0,0,219,0,0,42,1624
"06037201601","Census Tract 2016.01, Los Angeles County, California","ACSSF","ca","140","00","0004752",,,,,"06","037",,,"201601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201601","Census Tract 2016.01",,,,2401,561,69,136,0,298,0,15,43,1840
"06037201602","Census Tract 2016.02, Los Angeles County, California","ACSSF","ca","140","00","0004753",,,,,"06","037",,,"201602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201602","Census Tract 2016.02",,,,2936,547,138,0,19,369,0,0,21,2389
"06037201700","Census Tract 2017, Los Angeles County, California","ACSSF","ca","140","00","0004754",,,,,"06","037",,,"201700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201700","Census Tract 2017",,,,5029,2101,578,359,7,1000,0,9,148,2928
"06037203100","Census Tract 2031, Los Angeles County, California","ACSSF","ca","140","00","0004755",,,,,"06","037",,,"203100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203100","Census Tract 2031",,,,4576,336,56,86,0,151,0,12,31,4240
"06037203200","Census Tract 2032, Los Angeles County, California","ACSSF","ca","140","00","0004756",,,,,"06","037",,,"203200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203200","Census Tract 2032",,,,5339,267,170,32,0,41,0,0,24,5072
"06037203300","Census Tract 2033, Los Angeles County, California","ACSSF","ca","140","00","0004757",,,,,"06","037",,,"203300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203300","Census Tract 2033",,,,1863,425,53,165,0,119,0,0,88,1438
"06037203500","Census Tract 2035, Los Angeles County, California","ACSSF","ca","140","00","0004758",,,,,"06","037",,,"203500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203500","Census Tract 2035",,,,3048,943,241,73,0,629,0,0,0,2105
